"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3TX9T2ZCB80633P7JY1GOZ2RA8VWZU","http://wikidata.org/wiki/Q2670092","Dominion of Ceylon","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:42:05 UTC 2014"
"367O8HRHKF7XTPK9E01PXEMX30X4SC","http://wikidata.org/wiki/Q23334","Abkhazia","","A26L95RMC7I9TB","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 10:06:04 UTC 2014"
"3VLL1PIENPNYYUG5SCA675P576WZOL","http://wikidata.org/wiki/Q282428","Mamluk Sultanate","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 08:28:59 UTC 2014"
"3F6045TU7CNGLGUMMPXPXRSNX4L991","http://wikidata.org/wiki/Q219060","State of Palestine","","A26L95RMC7I9TB","Islamic","A2QH1BQA6GR48O","Islamic","Yes","Islamic","Wed Oct 29 09:59:42 UTC 2014"
"3PKVGQTFIGJ1QHYGOIPRNTL8CZCRYV","http://wikidata.org/wiki/Q491507","Egypt Eyalet","","A26L95RMC7I9TB","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 08:32:11 UTC 2014"
"3GV1I4SEO8OO4ZTXDFX3IQSG7XU6LK","http://wikidata.org/wiki/Q2603851","Kingdom of Serbia","","A2QH1BQA6GR48O","Africa","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 10:45:12 UTC 2014"
"3H6W48L9F3OCPZN1WP3EX10D09OWP9","http://wikidata.org/wiki/Q2184","Russian Soviet Federative Socialist Republic","","A2QH1BQA6GR48O","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 10:03:04 UTC 2014"
"36JW4WBR05JI1W3INNL9K4CMJFPFHQ","http://wikidata.org/wiki/Q62651","Denmark-Norway","","A2WNW8A4MOR7T7","Protestant European","A343DCRTGQUY30","Protestant European","Yes","Protestant European","Wed Oct 29 09:16:23 UTC 2014"
"3MD8CKRQZYMBVS3H2IOOD66KZV3JRT","http://wikidata.org/wiki/Q4147592","Moldovan nationality law","","A2QH1BQA6GR48O","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 09:50:32 UTC 2014"
"3QI9WAYOGPAB8CONXOU4UC6BZR26SY","http://wikidata.org/wiki/Q334","Singapore","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 10:04:47 UTC 2014"
"3QGHA0EA0IZAL5MRDKLD2HVOJ59BW3","http://wikidata.org/wiki/Q881","Vietnam","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:51:40 UTC 2014"
"3FW4EL5A3KNULCOOG73VDHCVLS222B","http://wikidata.org/wiki/Q35323","Arab","","A1GKEEI844CEKI","Islamic","A26L95RMC7I9TB","Islamic","Yes","Islamic","Wed Oct 29 12:39:09 UTC 2014"
"3IKMEYR0LVUP2SSE5D9ZDDYP2SO2KX","http://wikidata.org/wiki/Q6343","Carthage","","A2WNW8A4MOR7T7","Catholic European","A2BO8M77CS3SGZ","Islamic","No","no_agreement","Wed Oct 29 07:48:04 UTC 2014"
"35F6NGNVM7IVRCF75Y4MAV2TWL17TO","http://wikidata.org/wiki/Q61292","Far Eastern Republic","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 12:44:13 UTC 2014"
"3XBXDSS887I1NEDTE26TI35041TLXT","http://wikidata.org/wiki/Q9091","Belarusian","","A2QH1BQA6GR48O","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 09:46:24 UTC 2014"
"32204AGAAABOFWZDY7RR2PCYKUOGHP","http://wikidata.org/wiki/Q79","Egypt","","A1GKEEI844CEKI","Islamic","A26L95RMC7I9TB","Islamic","Yes","Islamic","Wed Oct 29 12:35:28 UTC 2014"
"3EHVO81VN4KRBH9AGO6OV28SI55H1Q","http://wikidata.org/wiki/Q29999","Kingdom of the Netherlands","","A26L95RMC7I9TB","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 05:51:14 UTC 2014"
"3ZLW647WAKUJ6UK7K7H0WRHNR6223M","http://wikidata.org/wiki/Q35355","Sumer","","A2QH1BQA6GR48O","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 09:50:15 UTC 2014"
"3ZICQFRS30HAXYUCULLNN3W9RAZZZN","http://wikidata.org/wiki/Q1025","Mauritania","","A2WNW8A4MOR7T7","Africa","A343DCRTGQUY30","Islamic","No","no_agreement","Wed Oct 29 09:08:31 UTC 2014"
"344M16OZKHEI5EPXVAWG76OITQIENF","http://wikidata.org/wiki/Q212","Ukraine","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 13:31:52 UTC 2014"
"360ZO6N6J0IVS0DGBY1U2DY7X3S9M0","http://wikidata.org/wiki/Q1049","Sudan","","A2WNW8A4MOR7T7","Africa","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 06:11:43 UTC 2014"
"378G7J1SJKX8S8YBNBN33P19M2MEW6","http://wikidata.org/wiki/Q245160","Democratic Republic of Georgia","","A1GKEEI844CEKI","Orthodox","A26L95RMC7I9TB","Orthodox","Yes","Orthodox","Wed Oct 29 12:36:34 UTC 2014"
"3EQPA8A373VKXJP8CZI1Z98J8CMJZM","http://wikidata.org/wiki/Q3122657","Andean civilizations","","A1GKEEI844CEKI","Latin America","A2WNW8A4MOR7T7","Latin America","Yes","Latin America","Wed Oct 29 13:22:00 UTC 2014"
"3UQ1LLR2697PR1503SEFYVU23GLALF","http://wikidata.org/wiki/Q62589","Union between Sweden and Norway","","A26L95RMC7I9TB","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 10:33:57 UTC 2014"
"33N1S8XHHLKD2294MACVV9CXEVN1Z1","http://wikidata.org/wiki/Q18973","Georgian people","","A1GKEEI844CEKI","Orthodox","A26L95RMC7I9TB","Orthodox","Yes","Orthodox","Wed Oct 29 12:36:01 UTC 2014"
"3JGHED38ECQR8YE1F4RLICU8BNJ7YD","http://wikidata.org/wiki/Q700283","Austrian Netherlands","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 13:33:01 UTC 2014"
"3CVBMEMMXAF5M3OC54NXWCZ5LR5H7N","http://wikidata.org/wiki/Q713750","West Germany","","A2WNW8A4MOR7T7","Protestant European","A343DCRTGQUY30","Protestant European","Yes","Protestant European","Wed Oct 29 08:50:12 UTC 2014"
"3OYHVNTV5SX39ZHJSB7WKQ1S3XJOKO","http://wikidata.org/wiki/Q1794","Frankfurt","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 12:27:31 UTC 2014"
"3BS6ERDL92656N550YZFZDKBYOS6D4","http://wikidata.org/wiki/Q948","Tunisia","","A2WNW8A4MOR7T7","Africa","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 05:54:03 UTC 2014"
"309D674SHYK177GMWTLCQNOLRPRCBV","http://wikidata.org/wiki/Q2505692","Belgian nationality law","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 12:50:51 UTC 2014"
"3VIVIU06FJBO316JFS77F6XAGTFMIW","http://wikidata.org/wiki/Q645400","Argentine","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 06:02:19 UTC 2014"
"3V0TR1NRV91TTTYFX0FYCESRHUQA4M","http://wikidata.org/wiki/Q928","Philippines","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:47:11 UTC 2014"
"3AJA9FLWSBXIXRE2T53UKGD1JS4IFM","http://wikidata.org/wiki/Q1348441","Gath","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 12:26:31 UTC 2014"
"3APP19WN70D8I7FW2O0N5YN8BG86GE","http://wikidata.org/wiki/Q3462133","Saxe-Coburg and Gotha","","A26L95RMC7I9TB","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 05:59:15 UTC 2014"
"38B7Q9C28F4T3XSOOIUDDH1L73D96Q","http://wikidata.org/wiki/Q983","Equatorial Guinea","","A2QH1BQA6GR48O","Africa","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 10:49:44 UTC 2014"
"3S829FDFT10IP2P11L85ZQXVVSRXDP","http://wikidata.org/wiki/Q131964","Austrian Empire","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 08:10:59 UTC 2014"
"39HYCOOPKNK7VQQXNE6WO9HXOO7MDU","http://wikidata.org/wiki/Q469950","Bobo","","A26L95RMC7I9TB","Africa","A2QH1BQA6GR48O","English-speaking","No","no_agreement","Wed Oct 29 10:06:47 UTC 2014"
"3S1L4CQSFW43R9V4HHBH3IPI6KZAFA","http://wikidata.org/wiki/Q428400","Eldiguzids","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 06:58:54 UTC 2014"
"3XUSYT70IS0ASCJQY9JYQCAKLL7D0B","http://wikidata.org/wiki/Q72","Zürich","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 13:00:34 UTC 2014"
"335HHSX8CC4L3CPMWHQJW491728HDG","http://wikidata.org/wiki/Q153136","Habsburg Monarchy","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 12:57:43 UTC 2014"
"3SZYX62S5FZT6A4H42MO7FWFGIF57V","http://wikidata.org/wiki/Q686","Vanuatu","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 08:30:40 UTC 2014"
"3XEIP58NLZMQS9D8FKUEFOLBC1RZL4","http://wikidata.org/wiki/Q24879","Bremen","","A1GKEEI844CEKI","Protestant European","A26L95RMC7I9TB","Protestant European","Yes","Protestant European","Wed Oct 29 12:27:15 UTC 2014"
"3VP28W7DUMJ4SH3CT9RGKBGRF55ZFZ","http://wikidata.org/wiki/Q348785","Oryol Governorate","","A1GKEEI844CEKI","Orthodox","A26L95RMC7I9TB","Orthodox","Yes","Orthodox","Wed Oct 29 12:42:50 UTC 2014"
"39I4RL8QGIG83G6T36PQT0FVUPFH43","http://wikidata.org/wiki/Q684030","Principality of Serbia","","A2WNW8A4MOR7T7","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 06:21:57 UTC 2014"
"3CRWSLD91J3YZNHMDNKCZ3TWS2EMOR","http://wikidata.org/wiki/Q1183","Puerto Rico","","A2WNW8A4MOR7T7","Latin America","A343DCRTGQUY30","Latin America","Yes","Latin America","Wed Oct 29 09:19:41 UTC 2014"
"386T3MLZLMUYBHNZH18I4KWJAUA800","http://wikidata.org/wiki/Q1032","Niger","","A2WNW8A4MOR7T7","Africa","A343DCRTGQUY30","Catholic European","No","no_agreement","Wed Oct 29 08:47:44 UTC 2014"
"3ECKRY5B1PVO2852UHX1N8TJVXXZIQ","http://wikidata.org/wiki/Q370736","Cape Colony","","A2QH1BQA6GR48O","Catholic European","A26L95RMC7I9TB","English-speaking","No","no_agreement","Wed Oct 29 10:33:50 UTC 2014"
"3NKW03WTLL6XPBOGW2I3X6QN55AWQ0","http://wikidata.org/wiki/Q219","Bulgaria","","A2WNW8A4MOR7T7","Protestant European","A343DCRTGQUY30","Protestant European","Yes","Protestant European","Wed Oct 29 06:01:35 UTC 2014"
"34O39PNDK575D955EQB7FIN7RQURBG","http://wikidata.org/wiki/Q858","Syria","","A2QH1BQA6GR48O","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 09:39:51 UTC 2014"
"3E24UO25QYPWAKWUQ7DVA7WA22Z6O1","http://wikidata.org/wiki/Q284667","Electorate of Mainz","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Catholic European","No","no_agreement","Wed Oct 29 13:03:51 UTC 2014"
"3MJ9GGZYO25JQFJSTMWAJZVTXGU2AI","http://wikidata.org/wiki/Q26167","Duchy of Schleswig","","A2QH1BQA6GR48O","Africa","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 10:48:18 UTC 2014"
"34R3P23QHR0KCIPDDCV9OSYMEIEWH4","http://wikidata.org/wiki/Q774","Guatemala","","A2WNW8A4MOR7T7","Latin America","A343DCRTGQUY30","Latin America","Yes","Latin America","Wed Oct 29 10:02:59 UTC 2014"
"39KV3A5D176UCC2SGYZW0Q67U2N7SZ","http://wikidata.org/wiki/Q574","Timor-Leste","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 13:39:57 UTC 2014"
"3I7KR83SN9C02CDDQMOEN0638YX9KV","http://wikidata.org/wiki/Q1020","Malawi","","A26L95RMC7I9TB","Africa","A343DCRTGQUY30","English-speaking","No","no_agreement","Wed Oct 29 07:33:24 UTC 2014"
"36AZSFEYZ3ZX6GMMNAGHGFCACW7BVT","http://wikidata.org/wiki/Q185301","History of Egypt","","A1SUU1QIRDZXJC","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 11:14:32 UTC 2014"
"3JTPR5MTZRBH1PB1NWBXBK11M2EK5F","http://wikidata.org/wiki/Q10957559","Principality of Moldavia","","A26L95RMC7I9TB","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 06:58:05 UTC 2014"
"3EPG8DX9LJPICG8H0OG571N0GCKP5L","http://wikidata.org/wiki/Q295663","Albano","","A2WNW8A4MOR7T7","Africa","A2QH1BQA6GR48O","Catholic European","No","no_agreement","Wed Oct 29 09:56:48 UTC 2014"
"3BO3NEOQMZGN10XUIPH26F2AMCRIA9","http://wikidata.org/wiki/Q739","Colombia","","A26L95RMC7I9TB","Latin America","A2WNW8A4MOR7T7","Latin America","Yes","Latin America","Wed Oct 29 08:27:53 UTC 2014"
"363A7XIFV3LSN6HUHWGLL4S4UENAVY","http://wikidata.org/wiki/Q1445","Tamil Nadu","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 08:52:34 UTC 2014"
"3UDTAB6HH5YYPM69MTEW4GRUU0S09H","http://wikidata.org/wiki/Q168811","Kazakh Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 12:46:47 UTC 2014"
"3SV8KD29L3RF83VQUKID0O8WN1MZK1","http://wikidata.org/wiki/Q243610","Ukrainian People's Republic","","A26L95RMC7I9TB","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 08:25:13 UTC 2014"
"3ABAOCJ4R731KZU2S0CGO8OW73XQM4","http://wikidata.org/wiki/Q157070","County of Flanders","","A1SUU1QIRDZXJC","Catholic European","A2WNW8A4MOR7T7","English-speaking","No","no_agreement","Wed Oct 29 11:18:18 UTC 2014"
"3DZKABX2ZH4GGLES1ACCRZISUH8CV2","http://wikidata.org/wiki/Q33491","Haitian","","A1GKEEI844CEKI","Latin America","A2WNW8A4MOR7T7","Latin America","Yes","Latin America","Wed Oct 29 12:52:54 UTC 2014"
"32ZCLEW0BYJQJFN2PQKZ8B65YDFJP1","http://wikidata.org/wiki/Q38060","Gaul","","A26L95RMC7I9TB","Catholic European","A2P6VK1US8OTC5","Confucian","No","no_agreement","Wed Oct 29 12:48:48 UTC 2014"
"3RZS0FBRWJ93B1HWFY3DL7TA8T7CPH","http://wikidata.org/wiki/Q28244","Amharic","","A2WNW8A4MOR7T7","Africa","A7NZ814Q5MX2R","Islamic","No","no_agreement","Wed Oct 29 09:21:20 UTC 2014"
"3QQUBC64ZDDRBEGEQFM8VV9P9WUNXY","http://wikidata.org/wiki/Q1672477","Iranian peoples","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 08:30:22 UTC 2014"
"3XUY87HIVODAZKWA075Z7Z4RX2ZMMC","http://wikidata.org/wiki/Q1055","Hamburg","","A1SUU1QIRDZXJC","Protestant European","A26L95RMC7I9TB","Protestant European","Yes","Protestant European","Wed Oct 29 11:28:49 UTC 2014"
"3ROUCZ907ETMZQ2YQ3ZPR7I1N2TOO8","http://wikidata.org/wiki/Q917","Bhutan","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:45:40 UTC 2014"
"3AXFSPQOYPXES2Y8BNOUWHS1W7TFJV","http://wikidata.org/wiki/Q730","Suriname","","A2WNW8A4MOR7T7","Latin America","A7NZ814Q5MX2R","Latin America","Yes","Latin America","Wed Oct 29 09:17:08 UTC 2014"
"3FI30CQHVJICRQ7LM2894NWBV3G6BX","http://wikidata.org/wiki/Q854","Sri Lanka","","A26L95RMC7I9TB","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 08:22:58 UTC 2014"
"3Y3N5A7N4F8AT1LOJATA1URY6CDMY2","http://wikidata.org/wiki/Q171740","Caliphate of Córdoba","","A1VS2PFZRWWPO3","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 13:40:38 UTC 2014"
"3BAWBGQGYKYA44JWAT41BDQET6H7V4","http://wikidata.org/wiki/Q668","India","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 09:23:11 UTC 2014"
"3JYPJ2TAYH7AED1660TETDED56ZFPV","http://wikidata.org/wiki/Q150058","Travancore","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 08:48:24 UTC 2014"
"3D06DR5224I9XJNL34FUY89R3LAMAS","http://wikidata.org/wiki/Q43","Turkey","","A26L95RMC7I9TB","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 08:52:23 UTC 2014"
"3R868ACW4RBA6HZ74TXY2WG3GK5GZF","http://wikidata.org/wiki/Q42667","Norwegian Forest Cat","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 13:42:48 UTC 2014"
"3R15W654VCSHEHCHSOB1OV977Y7QL2","http://wikidata.org/wiki/Q1508143","Ukrainian State","","A26L95RMC7I9TB","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 08:24:32 UTC 2014"
"3BO3NEOQMZGN10XUIPH26F2AMCRAI1","http://wikidata.org/wiki/Q310650","Principality of Schaumburg-Lippe","","A1GKEEI844CEKI","Protestant European","A26L95RMC7I9TB","Protestant European","Yes","Protestant European","Wed Oct 29 12:39:14 UTC 2014"
"3PIOQ99R7XLZUAMJLABLBOALFEDNU6","http://wikidata.org/wiki/Q155570","Saxe-Weimar-Eisenach","","A1GKEEI844CEKI","Protestant European","A26L95RMC7I9TB","Protestant European","Yes","Protestant European","Wed Oct 29 13:02:53 UTC 2014"
"31HLTCK4BKUTXXUX3W8VHQ37S9ZGVF","http://wikidata.org/wiki/Q232","Kazakhstan","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 12:54:15 UTC 2014"
"3WGCNLZJKE7AZ148USNY4HTUQDC1D1","http://wikidata.org/wiki/Q42193","Goths","","A2QH1BQA6GR48O","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 09:44:10 UTC 2014"
"338GLSUI42A7R5HYYHX8OIJOSQ6FSB","http://wikidata.org/wiki/Q172640","North Vietnam","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:58:31 UTC 2014"
"3FSEU3P2NQZSTGMUANXXFXSB9CXRRT","http://wikidata.org/wiki/Q398720","Rossiya","","A1GKEEI844CEKI","Orthodox","A26L95RMC7I9TB","Orthodox","Yes","Orthodox","Wed Oct 29 12:32:44 UTC 2014"
"3D06DR5224I9XJNL34FUY89R3LBAMH","http://wikidata.org/wiki/Q672","Tuvalu","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 13:04:54 UTC 2014"
"33K3E8REWVU687TAKDXPDYJUK1UX8J","http://wikidata.org/wiki/Q717","Venezuela","","A1GKEEI844CEKI","Latin America","A26L95RMC7I9TB","Latin America","Yes","Latin America","Wed Oct 29 13:37:51 UTC 2014"
"3OND0WXMHVEQVI3MSC132MRM7E9HE9","http://wikidata.org/wiki/Q158445","Grand Duchy of Mecklenburg-Schwerin","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 12:38:23 UTC 2014"
"34R0BODSP0YEFPJRRA0UDPOW25J5EH","http://wikidata.org/wiki/Q12536","Abbasid caliphate","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 12:56:35 UTC 2014"
"3K8CQCU3KD0CMEBOGAQMTCVI0UNWND","http://wikidata.org/wiki/Q205047","Iraqi Kurdistan","","A1SUU1QIRDZXJC","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 11:02:52 UTC 2014"
"3MDWE879UG1Z999JK9BLOXNDL4O9BB","http://wikidata.org/wiki/Q241748","Kingdom of Serbia","","A1GKEEI844CEKI","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 12:58:39 UTC 2014"
"3UEDKCTP9UPWOTPKBPQU94FXD8A7KI","http://wikidata.org/wiki/Q414","Argentina","","A1GKEEI844CEKI","Latin America","A343DCRTGQUY30","Latin America","Yes","Latin America","Wed Oct 29 12:57:39 UTC 2014"
"3ZXNP4Z39QK78Z72WP2VO4SC28F7LL","http://wikidata.org/wiki/Q258","South Africa","","A343DCRTGQUY30","Africa","A2QH1BQA6GR48O","Latin America","No","no_agreement","Wed Oct 29 10:14:36 UTC 2014"
"3X52SWXE0W4TVAEXRKH8D1161QACWC","http://wikidata.org/wiki/Q6500954","Zaire","","A2P6VK1US8OTC5","Africa","A343DCRTGQUY30","Catholic European","No","no_agreement","Wed Oct 29 12:37:52 UTC 2014"
"3XT3KXP24YXMEYLRSC0QQA0OQT06I6","http://wikidata.org/wiki/Q368628","Sicyon","","A1GKEEI844CEKI","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 13:38:29 UTC 2014"
"3W31J70BARV20AKG26Y5PQ7BEJ0CKF","http://wikidata.org/wiki/Q1028","Morocco","","A1GKEEI844CEKI","Africa","A343DCRTGQUY30","Islamic","No","no_agreement","Wed Oct 29 12:33:54 UTC 2014"
"3QI9WAYOGPAB8CONXOU4UC6BZR2S6K","http://wikidata.org/wiki/Q1009","Cameroon","","A2QH1BQA6GR48O","Africa","A343DCRTGQUY30","Catholic European","No","no_agreement","Wed Oct 29 09:58:21 UTC 2014"
"3ULIZ0H1V94FVOPFFM5F6552DWF51Y","http://wikidata.org/wiki/Q49542","Russians","","A1GKEEI844CEKI","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 13:38:49 UTC 2014"
"31SIZS5W58ESHF7UX88XA7I6DQVRQS","http://wikidata.org/wiki/Q398","Bahrain","","A1GKEEI844CEKI","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 13:44:39 UTC 2014"
"3Z56AA6EK3Z8AHBIDRYII37572K6MM","http://wikidata.org/wiki/Q2754061","Russian nationality law","","A1GKEEI844CEKI","Orthodox","A7NZ814Q5MX2R","Orthodox","Yes","Orthodox","Wed Oct 29 13:41:08 UTC 2014"
"3XDJY5RK5RKD82CD35WPCF4LOXHU4H","http://wikidata.org/wiki/Q3708826","German","","A1GKEEI844CEKI","Protestant European","A343DCRTGQUY30","Protestant European","Yes","Protestant European","Wed Oct 29 12:57:10 UTC 2014"
"3538U0YQ1ET37OWJ82W7GABC0A6F3I","http://wikidata.org/wiki/Q491106","Khanate of Khiva","","A1GKEEI844CEKI","Orthodox","A7NZ814Q5MX2R","Orthodox","Yes","Orthodox","Wed Oct 29 12:33:16 UTC 2014"
"37VE3DA4YTGSOFR2ILZD1EL14HWHB9","http://wikidata.org/wiki/Q139319","Russian Republic","","A2QH1BQA6GR48O","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 10:07:38 UTC 2014"
"372AGES0I34CQC86JM3P4FEZATIRXP","http://wikidata.org/wiki/Q47690","Babylonia","","A1GKEEI844CEKI","Africa","A343DCRTGQUY30","Islamic","No","no_agreement","Wed Oct 29 12:34:35 UTC 2014"
"3J94SKDEKHO9NJ5RVFPA776B2TI5DO","http://wikidata.org/wiki/Q12297902","Arab Caliphate","","A2QH1BQA6GR48O","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 10:00:45 UTC 2014"
"35O6H0UNLRFMQ55J5BBLA51O7DF5J2","http://wikidata.org/wiki/Q165192","Swedes","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 13:08:38 UTC 2014"
"3TKXBROM5S9Y2T0YCVUFZE5TCZLIJP","http://wikidata.org/wiki/Q159631","Kingdom of Württemberg","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 12:37:31 UTC 2014"
"32CXT5U14F2ER3ZFF8M2TRKQQJDU8O","http://wikidata.org/wiki/Q439327","Ukrainka","","A1GKEEI844CEKI","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 13:41:13 UTC 2014"
"3T6SSHJUZE927IGSUD9FNDQTZKWIID","http://wikidata.org/wiki/Q155","Brazil","","A2QH1BQA6GR48O","Latin America","A343DCRTGQUY30","Latin America","Yes","Latin America","Wed Oct 29 10:08:20 UTC 2014"
"3QX22DUVONGTP7QJEZ6QUVN4OVBMVT","http://wikidata.org/wiki/Q1633149","Soviet people","","A1SUU1QIRDZXJC","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 11:20:18 UTC 2014"
"3LAZVA75NHQ8SJDT351SKUFYMXY2OH","http://wikidata.org/wiki/Q693669","Grand Duchy of Oldenburg","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 13:04:42 UTC 2014"
"35XW21VSVFDTRXRUKS06JVO8PMRLSL","http://wikidata.org/wiki/Q82112","State of Mexico","","A1GKEEI844CEKI","Latin America","A2QH1BQA6GR48O","Latin America","Yes","Latin America","Wed Oct 29 12:49:40 UTC 2014"
