"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3JMNNNO3B03GXSMVURS21OSKPZW2WS","http://wikidata.org/wiki/Q214361","Mari people","","A2WNW8A4MOR7T7","Orthodox","A3HSMUPSPOKD0M","Orthodox","Yes","Orthodox","Wed Oct 29 03:55:43 UTC 2014"
"36JW4WBR05JI1W3INNL9K4CMJFOFHP","http://wikidata.org/wiki/Q7994501","White British","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 03:46:04 UTC 2014"
"3VZYA8PITNXFOZ4XJ31FS0MS84805P","http://wikidata.org/wiki/Q2365041","Argentine people","","A1NJ1IJLKAS0Y4","Latin America","A3HSMUPSPOKD0M","Latin America","Yes","Latin America","Wed Oct 29 01:50:07 UTC 2014"
"3Y40HMYLL0H4640NNGYU9Q1JHSLXUY","http://wikidata.org/wiki/Q1290677","Meru people","","A2WNW8A4MOR7T7","Africa","A3HSMUPSPOKD0M","Africa","Yes","Africa","Wed Oct 29 06:15:38 UTC 2014"
"30ZKOOGW2V5C1U1WAIWWEGLO5AE1AY","http://wikidata.org/wiki/Q83418","Normans","","A2P6VK1US8OTC5","Protestant European","A3HSMUPSPOKD0M","Protestant European","Yes","Protestant European","Wed Oct 29 12:38:29 UTC 2014"
"3ZRKL6Z1E72D55DT913Q63J0T54SGL","http://wikidata.org/wiki/Q996189","demographics of India","","A2WNW8A4MOR7T7","South Asia","A3HSMUPSPOKD0M","South Asia","Yes","South Asia","Wed Oct 29 01:47:04 UTC 2014"
"38Z7YZ2SB21FOG4B7LEOWFHFQUCQIN","http://wikidata.org/wiki/Q23444","white","","A2J843CHDXF45T","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 01:49:39 UTC 2014"
"36AZSFEYZ3ZX6GMMNAGHGFCACW6VBC","http://wikidata.org/wiki/Q1672477","Iranian peoples","","A26L95RMC7I9TB","Islamic","A3HSMUPSPOKD0M","Islamic","Yes","Islamic","Wed Oct 29 05:33:27 UTC 2014"
"3PEG1BH7ADQJQ5SAO62AE61TWYZKBF","http://wikidata.org/wiki/Q126756","Basque people","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","Catholic European","Yes","Catholic European","Wed Oct 29 13:38:02 UTC 2014"
"3AA88CN98O2F3DLLYYGUMHZUH7HYK8","http://wikidata.org/wiki/Q68518","Iroquois","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 03:58:41 UTC 2014"
"3QD8LUVX4WXNLPA8MFQM1E93IBT5XP","http://wikidata.org/wiki/Q5030929","Canadians of German ethnicity","","A1GKEEI844CEKI","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 13:04:32 UTC 2014"
"3K2CEDRACA0ECFMU946BTDZJRAVTMK","http://wikidata.org/wiki/Q726673","Swedish-speaking population of Finland","","A2WNW8A4MOR7T7","Protestant European","A3HSMUPSPOKD0M","Protestant European","Yes","Protestant European","Wed Oct 29 05:29:10 UTC 2014"
"3HYV4299HZVX272TP87XP9YN4VJ8EL","http://wikidata.org/wiki/Q170284","Finns","","A26L95RMC7I9TB","Protestant European","A3HSMUPSPOKD0M","Protestant European","Yes","Protestant European","Wed Oct 29 03:50:12 UTC 2014"
"31J7RYECZKPTXDS079LMNU1ZZMEL11","http://wikidata.org/wiki/Q121842","French people","","A343DCRTGQUY30","Catholic European","A3HSMUPSPOKD0M","Catholic European","Yes","Catholic European","Wed Oct 29 03:40:56 UTC 2014"
"3OWZNK3RYKO35OXQZRD1J07N4JL2UT","http://wikidata.org/wiki/Q1136195","Tejano","","A343DCRTGQUY30","Catholic European","A3HSMUPSPOKD0M","Catholic European","Yes","Catholic European","Wed Oct 29 06:21:00 UTC 2014"
"37SOB9Z0SRWP7G6FUDZ5BNGWX6SL3T","http://wikidata.org/wiki/Q1267987","Malayali","","A26L95RMC7I9TB","South Asia","A2J843CHDXF45T","South Asia","Yes","South Asia","Wed Oct 29 04:13:06 UTC 2014"
"39AYGO6AFEJESZWIPSDIVIW5CSTN62","http://wikidata.org/wiki/Q1186","Kerala","","A2WNW8A4MOR7T7","South Asia","A3HSMUPSPOKD0M","South Asia","Yes","South Asia","Wed Oct 29 06:24:02 UTC 2014"
"3MJ28H2Y1D70RGWGLO3QI1IA67OO53","http://wikidata.org/wiki/Q419","Peru","","A2WNW8A4MOR7T7","Latin America","A3HSMUPSPOKD0M","Latin America","Yes","Latin America","Wed Oct 29 04:42:34 UTC 2014"
"3A9LA2FRWRDZ1IU3NHRVQBCTNKJHXH","http://wikidata.org/wiki/Q3015339","Danish American","","A3HB9PPUZU565U","English-speaking","AHZK68L2UCA70","English-speaking","Yes","English-speaking","Wed Oct 29 02:36:32 UTC 2014"
"3D7VY91L64WEGTSD9IFQTJTXL3VBMC","http://wikidata.org/wiki/Q703914","Hoklo people","","A26L95RMC7I9TB","Confucian","A2WNW8A4MOR7T7","Confucian","Yes","Confucian","Wed Oct 29 06:11:19 UTC 2014"
"3ZG552ORAL33I3MQ4HN6FM96IQU2VI","http://wikidata.org/wiki/Q1144501","Gwich'in people","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:42:38 UTC 2014"
"3NI0WFPPI8FB734BOMBKK60S4ZJ60B","http://wikidata.org/wiki/Q7015349","New Zealand European","","A26L95RMC7I9TB","English-speaking","AHZK68L2UCA70","English-speaking","Yes","English-speaking","Wed Oct 29 05:10:04 UTC 2014"
"31N9JPQXIOHUPOGZLB4MS9LVL69HNX","http://wikidata.org/wiki/Q22890","Ireland","","A26L95RMC7I9TB","English-speaking","A3749HUHYLI50L","English-speaking","Yes","English-speaking","Wed Oct 29 01:50:38 UTC 2014"
"32L724R85KJUO43W78ZZWAR5LYQIPO","http://wikidata.org/wiki/Q170088","Herero people","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 08:31:59 UTC 2014"
"3PCPFX4U4ZPVEP2L6D83TI4NA2KFQL","http://wikidata.org/wiki/Q1282763","Tahitians","","A26L95RMC7I9TB","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 05:24:02 UTC 2014"
"3DW3BNF1GGHE4IOFKYW7PDM94QM8VR","http://wikidata.org/wiki/Q732317","Ewe people","","A26L95RMC7I9TB","Africa","A3HSMUPSPOKD0M","Africa","Yes","Africa","Wed Oct 29 04:29:23 UTC 2014"
"3DZKABX2ZH4GGLES1ACCRZISUH6VCJ","http://wikidata.org/wiki/Q167420","Croats","","A1F4D2PZ7NNWTL","Catholic European","A2WNW8A4MOR7T7","Catholic European","Yes","Catholic European","Wed Oct 29 06:43:36 UTC 2014"
"3TL87MO8CLOKNSM8E807CW5T0WXFLW","http://wikidata.org/wiki/Q1983621","Demography of the United Kingdom","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 04:35:41 UTC 2014"
"30Y6N4AHYOVYS63PSM2DA8B7UB6DR9","http://wikidata.org/wiki/Q3094841","Welsh American","","A2QH1BQA6GR48O","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 10:01:51 UTC 2014"
"33BFF6QPI0A5IAIEYR67KYXCVDWW3X","http://wikidata.org/wiki/Q368125","Anglo-Indian","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 05:22:56 UTC 2014"
"36FQTHX3Z2QDU7K330ABXKKRLCEB3W","http://wikidata.org/wiki/Q1567862","Iraqi people","","A26L95RMC7I9TB","Islamic","A3HSMUPSPOKD0M","Islamic","Yes","Islamic","Wed Oct 29 02:28:11 UTC 2014"
"3WA2XVDZELGAYTJ5WTAZ5V2WY0TE65","http://wikidata.org/wiki/Q640605","Yamato people","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","Confucian","Yes","Confucian","Wed Oct 29 05:19:39 UTC 2014"
"37VUR2VJ69O0U9YUUWSNKBBC5DZ1C0","http://wikidata.org/wiki/Q837881","Lemkos","","A2WNW8A4MOR7T7","Orthodox","A3HSMUPSPOKD0M","Orthodox","Yes","Orthodox","Wed Oct 29 06:05:23 UTC 2014"
"3NCN4N1H1FGKYBDDLJUQ6YIXQT5BNC","http://wikidata.org/wiki/Q7508597","Sidhu","","A2J843CHDXF45T","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 03:18:23 UTC 2014"
"37VE3DA4YTGSOFR2ILZD1EL14HWBH3","http://wikidata.org/wiki/Q49209","Javanese people","","A1NJ1IJLKAS0Y4","Confucian","A2WNW8A4MOR7T7","Confucian","Yes","Confucian","Wed Oct 29 03:33:47 UTC 2014"
"3SSN80MU8BNQ38VBT2US33SLF1OKXP","http://wikidata.org/wiki/Q20","Norway","","A2J843CHDXF45T","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 04:27:22 UTC 2014"
"35XW21VSVFDTRXRUKS06JVO8PMQSLR","http://wikidata.org/wiki/Q12644212","Muhajir people","","A2QH1BQA6GR48O","South Asia","A3HSMUPSPOKD0M","South Asia","Yes","South Asia","Wed Oct 29 09:50:05 UTC 2014"
"30EMX9PEVJII7R9CZSO54VBT0MLKSG","http://wikidata.org/wiki/Q5137","Gujarati","","A343DCRTGQUY30","South Asia","A3HSMUPSPOKD0M","South Asia","Yes","South Asia","Wed Oct 29 03:41:48 UTC 2014"
"372AGES0I34CQC86JM3P4FEZATHXRU","http://wikidata.org/wiki/Q1189552","Polish American","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","English-speaking","Yes","English-speaking","Wed Oct 29 04:15:40 UTC 2014"
"3GMLHYZ0LDWT69QXSCKWS48SJYFUY1","http://wikidata.org/wiki/Q968200","Fon people","","A2QH1BQA6GR48O","Africa","A3HSMUPSPOKD0M","Africa","Yes","Africa","Wed Oct 29 09:47:25 UTC 2014"
"338GLSUI42A7R5HYYHX8OIJOSQ5FSA","http://wikidata.org/wiki/Q2593852","Turks in the Republic of Macedonia","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Islamic","Yes","Islamic","Wed Oct 29 03:44:22 UTC 2014"
"3UV0D2KX1LIOPKFN8G1QQF3IEA1F42","http://wikidata.org/wiki/Q9610","Bengali","","A26L95RMC7I9TB","South Asia","A3HSMUPSPOKD0M","South Asia","Yes","South Asia","Wed Oct 29 06:01:22 UTC 2014"
"3H781YYV6SHG0RUHS6ISG5UAI84TEV","http://wikidata.org/wiki/Q4115738","Persians in Bahrain","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Islamic","Yes","Islamic","Wed Oct 29 04:44:52 UTC 2014"
"3IVKZBIBJZ8R5184T7L8R3V185HHS9","http://wikidata.org/wiki/Q13219245","Asiam","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Islamic","Yes","Islamic","Wed Oct 29 05:56:48 UTC 2014"
"32204AGAAABOFWZDY7RR2PCYKUNHGP","http://wikidata.org/wiki/Q928","Philippines","","A26L95RMC7I9TB","South Asia","AHZK68L2UCA70","South Asia","Yes","South Asia","Wed Oct 29 05:48:43 UTC 2014"
"37MQ8Z1JQDVKMXHV9SAQMLD007W2YR","http://wikidata.org/wiki/Q235155","white people","","A2WNW8A4MOR7T7","English-speaking","AHZK68L2UCA70","English-speaking","Yes","English-speaking","Wed Oct 29 03:36:53 UTC 2014"
"37PGLWGSJS5TDD6GUGUR0T56ROJKIO","http://wikidata.org/wiki/Q153557","Kakwa people","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 05:41:18 UTC 2014"
"3INZSNUD8ZPSO673Y52RJNBDOP0D9M","http://wikidata.org/wiki/Q842438","British people","","A26L95RMC7I9TB","English-speaking","A2UFJC7YN3N0YX","English-speaking","Yes","English-speaking","Wed Oct 29 03:54:50 UTC 2014"
"3GS542CVJUMXKTSAJZK8LBNLB82596","http://wikidata.org/wiki/Q1026","Poles","","A16G716K9428HM","Catholic European","A26L95RMC7I9TB","Catholic European","Yes","Catholic European","Wed Oct 29 14:25:55 UTC 2014"
"3T2EL38U0LJCEBT667EPZP4UE7FXQT","http://wikidata.org/wiki/Q117133","Comanche","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 04:01:58 UTC 2014"
"3UUSLRKAUK2OANJAJ8475RK7TZCD7A","http://wikidata.org/wiki/Q777586","Banu Aus","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 06:10:29 UTC 2014"
"3PUV2Q8SV33BCZM0WPGNAT63CP3BDU","http://wikidata.org/wiki/Q4172847","Filipino people","","A26L95RMC7I9TB","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 06:25:51 UTC 2014"
"3IHWR4LC7CC9IC4FLRXOAOWFWOQ8IU","http://wikidata.org/wiki/Q33673","Kannada","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:31:07 UTC 2014"
"31GN6YMHLOR92R3TO678S65ONTUSWK","http://wikidata.org/wiki/Q363444","Bengali","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 13:07:22 UTC 2014"
"3JUDR1D0D5QBDVQ9IITW9ZAY1YF2QO","http://wikidata.org/wiki/Q931963","Banu Najjar","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 08:33:13 UTC 2014"
"35A1YQPVFDFQVULDNTQLY4MOUYPI52","http://wikidata.org/wiki/Q851575","Gitxsan people","","A1GKEEI844CEKI","English-speaking","A26L95RMC7I9TB","English-speaking","Yes","English-speaking","Wed Oct 29 12:32:04 UTC 2014"
"3UUIU9GZC44G481OH5PPCBOX5F55T6","http://wikidata.org/wiki/Q400255","Samia","","A2BO8M77CS3SGZ","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 04:33:38 UTC 2014"
"34HEO7RUG5T0UZ0D8CBBK731989AR4","http://wikidata.org/wiki/Q212","Ukraine","","A2WNW8A4MOR7T7","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 09:57:51 UTC 2014"
"3P6ENY9P78V2BN58OVRUN1PEZ7GIHJ","http://wikidata.org/wiki/Q1259835","Serbians","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 12:47:03 UTC 2014"
"3J9L0X0VDELRXC7UF07HBB0YV56W9E","http://wikidata.org/wiki/Q5029681","Canadian American","","A2WNW8A4MOR7T7","English-speaking","ABM77ZQWCHPNX","English-speaking","Yes","English-speaking","Wed Oct 29 03:31:38 UTC 2014"
"3L21G7IH46VDXCZZQOACH23V81HY15","http://wikidata.org/wiki/Q17061936","Native American","","A2WNW8A4MOR7T7","English-speaking","ABM77ZQWCHPNX","English-speaking","Yes","English-speaking","Wed Oct 29 04:42:52 UTC 2014"
"3B9XR6P1WDUOFLMS6L2YDR1GH90BJ8","http://wikidata.org/wiki/Q5501667","French-speaking Quebecer","","A2WNW8A4MOR7T7","Catholic European","ABM77ZQWCHPNX","Catholic European","Yes","Catholic European","Wed Oct 29 05:36:04 UTC 2014"
"35A1YQPVFDFQVULDNTQLY4MOUYP5IP","http://wikidata.org/wiki/Q22","Scotland","","A2BO8M77CS3SGZ","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 07:50:53 UTC 2014"
"3VGET1QSZZYNJTJ1039XXF9S0FIW72","http://wikidata.org/wiki/Q485348","Bashkirs","","A26L95RMC7I9TB","Islamic","ABM77ZQWCHPNX","Islamic","Yes","Islamic","Wed Oct 29 08:17:38 UTC 2014"
"3QGTX7BCHO1CQKANNXE7YZPEQBR5ZM","http://wikidata.org/wiki/Q6122041","Jaga","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 04:30:40 UTC 2014"
"3NFWQRSHVDD410873H3RZ40L4FBFGQ","http://wikidata.org/wiki/Q779191","Overseas Chinese","","A26L95RMC7I9TB","Confucian","ABM77ZQWCHPNX","Confucian","Yes","Confucian","Wed Oct 29 03:37:27 UTC 2014"
"3HKIF5DF6XWV0QHU0V3ZP8EA1HGG9Z","http://wikidata.org/wiki/Q533312","Koreans in Japan","","A2BO8M77CS3SGZ","Confucian","ABM77ZQWCHPNX","Confucian","Yes","Confucian","Wed Oct 29 03:43:40 UTC 2014"
"3QREJ3J432WV3EEMFJR4S9XY8SDKL2","http://wikidata.org/wiki/Q3150506","Indo-Canadians","","A26L95RMC7I9TB","English-speaking","A2W2ZEI7WUASOW","English-speaking","Yes","English-speaking","Wed Oct 29 05:21:25 UTC 2014"
"30P8I9JKOHKVH05DM0P4DTCI20KV5B","http://wikidata.org/wiki/Q141817","German American","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 09:43:30 UTC 2014"
"3KL228NDMULFHM0L4SUOFHSQCBRKGW","http://wikidata.org/wiki/Q1478209","Ogoni people","","A26L95RMC7I9TB","Africa","A2QH1BQA6GR48O","Africa","Yes","Africa","Wed Oct 29 10:20:14 UTC 2014"
"3YKP7CX6G1EVVQLQ5CD1A1W7QE0B71","http://wikidata.org/wiki/Q3243684","Kayastha","","A2BO8M77CS3SGZ","South Asia","A3HZT1JQU1PFB8","South Asia","Yes","South Asia","Wed Oct 29 04:26:48 UTC 2014"
"3VADEH0UHBWJII6SCKTD0CXSUWRSPP","http://wikidata.org/wiki/Q2587830","Pardo","","A26L95RMC7I9TB","Latin America","A343DCRTGQUY30","Latin America","Yes","Latin America","Wed Oct 29 07:40:50 UTC 2014"
"3X0EMNLXEOOZAANW6FYIBZHZT0LVPX","http://wikidata.org/wiki/Q4887673","Bengali American","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 10:10:52 UTC 2014"
"32K26U12DMNQLDK6167NB50AFHJDV2","http://wikidata.org/wiki/Q190168","Yoruba people","","A1GKEEI844CEKI","Africa","A2BO8M77CS3SGZ","Africa","Yes","Africa","Wed Oct 29 12:37:03 UTC 2014"
"33QQ60S6ARHW9EUCK49N0CE87L10U7","http://wikidata.org/wiki/Q644137","Han","","A2QH1BQA6GR48O","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 09:40:03 UTC 2014"
"3WRBLBQ2GQ7D4WTH0ZK6WXDHYDMG0N","http://wikidata.org/wiki/Q329652","German Palatines","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 12:37:08 UTC 2014"
"322ZSN9Z5FJY8PXO306F7JIJ5J9T4O","http://wikidata.org/wiki/Q5622802","Guyanese in the United Kingdom","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 03:59:36 UTC 2014"
"3AQN9REUTEF7P7FB6HU7I444XYLDYB","http://wikidata.org/wiki/Q36236","Malayalam","","A26L95RMC7I9TB","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 05:20:16 UTC 2014"
"3087LXLJ6LF7QWXMPFEOECD5XYM0F8","http://wikidata.org/wiki/Q1760759","Saramaka","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 04:38:00 UTC 2014"
"3LCXHSGDLS5FLRH236D260YOGPPSE4","http://wikidata.org/wiki/Q849967","Britons","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 06:16:34 UTC 2014"
"3YLTXLH3DE5US9SC1QHEWYQQLLAPH1","http://wikidata.org/wiki/Q849811","British","","A26L95RMC7I9TB","English-speaking","AWISGDFIKTX85","English-speaking","Yes","English-speaking","Wed Oct 29 05:15:47 UTC 2014"
"3Y7LTZE0YSLTBZ02OYMF6BHUPSJZUX","http://wikidata.org/wiki/Q8660","Karachi","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 04:51:21 UTC 2014"
"3NOEP8XAU31REZSR6UZ0ZKEK9BTXP2","http://wikidata.org/wiki/Q117","Ghana","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 06:02:39 UTC 2014"
"3JGHED38ECQR8YE1F4RLICU8BNHY72","http://wikidata.org/wiki/Q189975","Inuit","","A1GKEEI844CEKI","English-speaking","A26L95RMC7I9TB","English-speaking","Yes","English-speaking","Wed Oct 29 12:57:04 UTC 2014"
"3I6NF2WGIFVCZ3FIX5QIDS98FLX5GX","http://wikidata.org/wiki/Q1187403","Mongols in China","","A2WNW8A4MOR7T7","Confucian","A343DCRTGQUY30","Confucian","Yes","Confucian","Wed Oct 29 04:50:58 UTC 2014"
"337F8MIIMYCXSG0X5YI5N8GE88D04K","http://wikidata.org/wiki/Q1207351","Chinese Canadian","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 12:56:20 UTC 2014"
"34OWYT6U3VG9WHNPQJ32AKRQGU8I9T","http://wikidata.org/wiki/Q105405","Cherokee","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 05:32:06 UTC 2014"
"3KTZHH2ONHEVEVU666VG2H3WDXA8MA","http://wikidata.org/wiki/Q442015","Narragansett","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:41:57 UTC 2014"
"3DTJ4WT8BCECM33GYY7A2TVR34PEZV","http://wikidata.org/wiki/Q7826175","Toro sub-region","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 12:57:24 UTC 2014"
"389A2A304NH0NKDCYDON66S20LU0CX","http://wikidata.org/wiki/Q2935814","European Canadian","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 04:57:18 UTC 2014"
"3RHLQY6EDS3RR01RHA602F0X2XN4DI","http://wikidata.org/wiki/Q7382021","Russian Chinese","","A1GKEEI844CEKI","Confucian","A2WNW8A4MOR7T7","Confucian","Yes","Confucian","Wed Oct 29 12:27:22 UTC 2014"
"3XUSYT70IS0ASCJQY9JYQCAKLL60DX","http://wikidata.org/wiki/Q3026395","Serbian Australian","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 08:38:03 UTC 2014"
"3XEDXEGFX2NI6IP0QQ5LUP5A5U2K0T","http://wikidata.org/wiki/Q1033","Nigeria","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 04:10:50 UTC 2014"
"3CZH926SIBDWJ6FRD5HK8XII29NE4K","http://wikidata.org/wiki/Q577055","Sahrawi people","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 12:53:28 UTC 2014"
"3M47JKRKCW0TPS9EJQOZDL6ANXV860","http://wikidata.org/wiki/Q245807","Turkish Cypriots","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 06:18:57 UTC 2014"
"379OL9DBSRDVMH2UU1P5W8LE6D5Y9E","http://wikidata.org/wiki/Q357670","Adivasi","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 12:54:10 UTC 2014"
"36JW4WBR05JI1W3INNL9K4CMJFNHFQ","http://wikidata.org/wiki/Q918556","Pamunkey","","A1SUU1QIRDZXJC","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 11:38:45 UTC 2014"
"3X2LT8FDHVHRJ7OKA813BF5NBZO8W1","http://wikidata.org/wiki/Q766","Jamaica","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 06:07:31 UTC 2014"
"35U0MRQMUI6HPABVRFL3MZC9JVPVOG","http://wikidata.org/wiki/Q4857290","Banu Daws","","A26L95RMC7I9TB","Islamic","A7NZ814Q5MX2R","Islamic","Yes","Islamic","Wed Oct 29 09:09:00 UTC 2014"
"3A520CCNWMZBLVV8M6RBL04IUJJEAV","http://wikidata.org/wiki/Q7325","Jewish people","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 06:20:29 UTC 2014"
"3VEI3XUCZQW7H36FXVT8A2SW8U8PRY","http://wikidata.org/wiki/Q1261144","Khasi people","","A26L95RMC7I9TB","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 09:38:38 UTC 2014"
"3MQKOF1EE1N302KBRGCJX7JOMQLWDV","http://wikidata.org/wiki/Q702327","Duchy of Oświęcim","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Catholic European","Yes","Catholic European","Wed Oct 29 13:07:40 UTC 2014"
"3HEA4ZVWVCLEJ6QYG97R9VIJPCJ55F","http://wikidata.org/wiki/Q846570","Americans","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 06:02:17 UTC 2014"
"3K1H3NEY7KY73GUBCB81B4X0S2VDGD","http://wikidata.org/wiki/Q201190","Palestinian people","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 13:03:19 UTC 2014"
"329E6HTMSV1ENAOX9DN4WN3H86MK3O","http://wikidata.org/wiki/Q116971","Mohawk people","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 05:59:01 UTC 2014"
"3SNR5F7R91SQRDE6YUJO2YS17ROIE3","http://wikidata.org/wiki/Q202353","Alur people","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 08:25:30 UTC 2014"
"3QHITW7OYN80IYLDVXMBFHTWDM7AQ3","http://wikidata.org/wiki/Q1143929","Kamba people","","A2WNW8A4MOR7T7","Africa","A343DCRTGQUY30","Africa","Yes","Africa","Wed Oct 29 06:14:15 UTC 2014"
"3GITHABACXKQAYDH2Q1F55FTWNRN2L","http://wikidata.org/wiki/Q935290","University of Wales, Newport","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 05:51:06 UTC 2014"
"3WGZLY9VCGLSA1OTTDWDJRG24JID8X","http://wikidata.org/wiki/Q807012","Banu Nadir","","A2BO8M77CS3SGZ","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 07:53:36 UTC 2014"
